participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,session.config.participation_fee,session.config.name,session.config.real_world_currency_per_point,session.params,survey.1.player.id_in_group,survey.1.player.role,survey.1.player.payoff,survey.1.player.positive_szenarios,survey.1.player.treatment_pa,survey.1.player.player_qualityfail_url,survey.1.player.session_variables,survey.1.player.failed_quality_check,survey.1.player.player_complete_url,survey.1.player.feedback,survey.1.player.home_office,survey.1.player.home_office_need,survey.1.player.risk_propensity,survey.1.player.algo_aversion,survey.1.player.teamlead,survey.1.player.hr_job,survey.1.player.pa_heard,survey.1.player.pa_knowledge,survey.1.player.pa_experience,survey.1.player.CON1,survey.1.player.CMB1,survey.1.player.CMB2,survey.1.player.PRS1T1,survey.1.player.PRS1T2,survey.1.player.PRS2T1,survey.1.player.PRS2T2,survey.1.player.PRS3T1,survey.1.player.PRS3T2,survey.1.player.PRS4T1,survey.1.player.PRS4T2,survey.1.player.FRS1T1,survey.1.player.FRS1T2,survey.1.player.FRS2T1,survey.1.player.FRS2T2,survey.1.player.FRS3T1,survey.1.player.FRS3T2,survey.1.player.FRS4T1,survey.1.player.FRS4T2,survey.1.player.ARS1T1,survey.1.player.ARS1T2,survey.1.player.ARS2T1,survey.1.player.ARS2T2,survey.1.player.ARS3T1,survey.1.player.ARS3T2,survey.1.player.ARS4T1,survey.1.player.ARS4T2,survey.1.player.ETHS1T1,survey.1.player.ETHS1T2,survey.1.player.ETHS2T1,survey.1.player.ETHS2T2,survey.1.player.ETHS3T1,survey.1.player.ETHS3T2,survey.1.player.ETHS4T1,survey.1.player.ETHS4T2,survey.1.player.PROS1T1,survey.1.player.PROS1T2,survey.1.player.PROS2T1,survey.1.player.PROS2T2,survey.1.player.PROS3T1,survey.1.player.PROS3T2,survey.1.player.PROS4T1,survey.1.player.PROS4T2,survey.1.group.id_in_subsession,survey.1.subsession.round_number
237,elu495ff,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,237,,0.0,1_and_4,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
238,aj5hoky0,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,238,,0.0,2_and_3,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
239,yqasc27g,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,239,,0.0,1_and_4,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
240,lgv7ti4i,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,240,,0.0,2_and_3,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
241,qkxzjj38,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,241,,0.0,1_and_4,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
242,kqewiors,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,242,,0.0,2_and_3,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
243,ps8e82qe,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,243,,0.0,1_and_4,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
244,lhozhp1x,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,244,,0.0,2_and_3,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
245,c7x63cyv,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,245,,0.0,1_and_4,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
246,8rjzkuzk,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,246,,0.0,2_and_3,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
247,f456x5ci,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,247,,0.0,1_and_4,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
248,3dvedv83,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,248,,0.0,2_and_3,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
249,g2ahscmv,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,249,,0.0,1_and_4,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
250,xcwiglww,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,250,,0.0,2_and_3,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
251,cmcakg0o,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,251,,0.0,1_and_4,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
252,vyv6gss0,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,252,,0.0,2_and_3,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
253,h31silhd,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,253,,0.0,1_and_4,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
254,64x9owt3,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,254,,0.0,2_and_3,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
255,813d2rsr,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,255,,0.0,1_and_4,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
256,j08fyz5g,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,256,,0.0,2_and_3,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
257,2pfsdgzi,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,257,,0.0,1_and_4,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
258,8ko3r20e,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,258,,0.0,2_and_3,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
259,k2cklapm,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,259,,0.0,1_and_4,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
260,ne4l9fid,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,260,,0.0,2_and_3,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
261,vj71537k,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,261,,0.0,1_and_4,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
262,9rxuia4v,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,262,,0.0,2_and_3,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
263,04gk746l,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,263,,0.0,1_and_4,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
264,i1jstoeb,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,264,,0.0,2_and_3,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
265,jtv8lmw9,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,265,,0.0,1_and_4,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
266,12r4t233,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,266,,0.0,2_and_3,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
267,sqgesusx,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,267,,0.0,1_and_4,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
268,jz2mh9ud,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,268,,0.0,2_and_3,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
269,zn6fcsl1,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,269,,0.0,1_and_4,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
270,mx9zy9ff,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,270,,0.0,2_and_3,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
271,m1wej7ik,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,271,,0.0,1_and_4,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
272,w4jj3mcn,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,272,,0.0,2_and_3,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
273,uxatngma,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,273,,0.0,1_and_4,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
274,lez042ks,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,274,,0.0,2_and_3,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
275,dgpywcoe,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,275,,0.0,1_and_4,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
276,07bpywqx,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,276,,0.0,2_and_3,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
277,rorywno6,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,277,,0.0,1_and_4,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
278,qxl98cbn,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,278,,0.0,2_and_3,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
279,8nqtwlyd,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,279,,0.0,1_and_4,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
280,qjrniw9l,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,280,,0.0,2_and_3,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
281,1srgbon9,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,281,,0.0,1_and_4,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
282,h7rbqvtw,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,282,,0.0,2_and_3,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
283,j0pvzo19,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,283,,0.0,1_and_4,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
284,wpunlpif,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,284,,0.0,2_and_3,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
285,tkojfs02,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,285,,0.0,1_and_4,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
286,umtx1td1,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,286,,0.0,2_and_3,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
287,2ks5hasr,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,287,,0.0,1_and_4,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
288,iljrkbt6,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,288,,0.0,2_and_3,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
289,3dux6qr4,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,289,,0.0,1_and_4,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
290,wiqx4fs0,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,290,,0.0,2_and_3,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
291,i6zuo5hb,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,291,,0.0,1_and_4,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
292,iabdv2fy,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,292,,0.0,2_and_3,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
293,57e2danw,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,293,,0.0,1_and_4,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
294,mn6fdkgz,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,294,,0.0,2_and_3,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
295,zurlc06l,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,295,,0.0,1_and_4,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
296,c35rzvne,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,296,,0.0,2_and_3,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
297,lqjcwhgk,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,297,,0.0,1_and_4,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
298,827yedlg,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,298,,0.0,2_and_3,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
299,w9ukbh8s,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,299,,0.0,1_and_4,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
300,t1h5344h,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,300,,0.0,2_and_3,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
301,0rrj87xb,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,301,,0.0,1_and_4,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
302,tdm7tz9d,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,302,,0.0,2_and_3,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
303,wsg05lbe,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,303,,0.0,1_and_4,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
304,kbf4nz6n,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,304,,0.0,2_and_3,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
305,0wei6hnz,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,305,,0.0,1_and_4,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
306,aulsteyf,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,306,,0.0,2_and_3,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
307,lepyzv3i,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,307,,0.0,1_and_4,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
308,q4t8is5b,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,308,,0.0,2_and_3,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
309,2jft97vl,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,309,,0.0,1_and_4,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
310,f1xui99a,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,310,,0.0,2_and_3,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
311,mx2jrntc,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,311,,0.0,1_and_4,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
312,4omc6gr7,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,312,,0.0,2_and_3,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
313,6olilld7,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,313,,0.0,1_and_4,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
314,h2tqhlmv,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,314,,0.0,2_and_3,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
315,yr4yjgqh,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,315,,0.0,1_and_4,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
316,7itmagfb,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,316,,0.0,2_and_3,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
317,1cgmm6cd,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,317,,0.0,1_and_4,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
318,xw98yi70,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,318,,0.0,2_and_3,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
319,sj3v9hfy,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,319,,0.0,1_and_4,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
320,d1vq6y4m,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,320,,0.0,2_and_3,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
321,cvrv4f3t,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,321,,0.0,1_and_4,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
322,vhx4a98j,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,322,,0.0,2_and_3,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
323,uskdor78,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,323,,0.0,1_and_4,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
324,km8apfoh,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,324,,0.0,2_and_3,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
325,nc5p9jpp,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,325,,0.0,1_and_4,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
326,jx99g6kx,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,326,,0.0,2_and_3,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
327,nkxpu9lf,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,327,,0.0,1_and_4,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
328,xv8hpwji,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,328,,0.0,2_and_3,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
329,cp5ap43n,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,329,,0.0,1_and_4,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
330,ynqxo3ro,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,330,,0.0,2_and_3,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
331,8jtmfmze,,0,0,13,,,,0,,,0.0,5xn5ewu8,,,,,0,0.0,survey,1.0,,331,,0.0,1_and_4,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
