participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,session.config.name,session.config.participation_fee,session.config.real_world_currency_per_point,session.params,survey.1.player.id_in_group,survey.1.player.role,survey.1.player.payoff,survey.1.player.positive_szenarios,survey.1.player.treatment_pa,survey.1.player.player_qualityfail_url,survey.1.player.session_variables,survey.1.player.failed_quality_check,survey.1.player.player_complete_url,survey.1.player.feedback,survey.1.player.home_office,survey.1.player.home_office_need,survey.1.player.risk_propensity,survey.1.player.algo_aversion,survey.1.player.teamlead,survey.1.player.hr_job,survey.1.player.pa_heard,survey.1.player.pa_knowledge,survey.1.player.pa_experience,survey.1.player.CON1,survey.1.player.CMB1,survey.1.player.CMB2,survey.1.player.PRS1T1,survey.1.player.PRS1T2,survey.1.player.PRS2T1,survey.1.player.PRS2T2,survey.1.player.PRS3T1,survey.1.player.PRS3T2,survey.1.player.PRS4T1,survey.1.player.PRS4T2,survey.1.player.FRS1T1,survey.1.player.FRS1T2,survey.1.player.FRS2T1,survey.1.player.FRS2T2,survey.1.player.FRS3T1,survey.1.player.FRS3T2,survey.1.player.FRS4T1,survey.1.player.FRS4T2,survey.1.player.ARS1T1,survey.1.player.ARS1T2,survey.1.player.ARS2T1,survey.1.player.ARS2T2,survey.1.player.ARS3T1,survey.1.player.ARS3T2,survey.1.player.ARS4T1,survey.1.player.ARS4T2,survey.1.player.ETHS1T1,survey.1.player.ETHS1T2,survey.1.player.ETHS2T1,survey.1.player.ETHS2T2,survey.1.player.ETHS3T1,survey.1.player.ETHS3T2,survey.1.player.ETHS4T1,survey.1.player.ETHS4T2,survey.1.player.PROS1T1,survey.1.player.PROS1T2,survey.1.player.PROS2T1,survey.1.player.PROS2T2,survey.1.player.PROS3T1,survey.1.player.PROS3T2,survey.1.player.PROS4T1,survey.1.player.PROS4T2,survey.1.group.id_in_subsession,survey.1.subsession.round_number
801,glyqos9j,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,801,,0.0,1_and_4,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
802,7k93m23m,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,802,,0.0,2_and_3,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
803,cx1m1wor,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,803,,0.0,1_and_4,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
804,rn63liwz,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,804,,0.0,2_and_3,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
805,jwco0y9n,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,805,,0.0,1_and_4,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
806,ql73va83,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,806,,0.0,2_and_3,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
807,guu06gel,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,807,,0.0,1_and_4,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
808,yyenib6k,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,808,,0.0,2_and_3,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
809,wc85q312,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,809,,0.0,1_and_4,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
810,2o7fo1zm,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,810,,0.0,2_and_3,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
811,epgtgcda,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,811,,0.0,1_and_4,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
812,trt9dycs,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,812,,0.0,2_and_3,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
813,c7sz6omd,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,813,,0.0,1_and_4,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
814,dkmv0mld,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,814,,0.0,2_and_3,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
815,osiy771s,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,815,,0.0,1_and_4,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
816,1qllzhkg,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,816,,0.0,2_and_3,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
817,vcpfdzs5,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,817,,0.0,1_and_4,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
818,8agr9wsz,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,818,,0.0,2_and_3,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
819,8hliv1pp,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,819,,0.0,1_and_4,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
820,u8fgcjkl,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,820,,0.0,2_and_3,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
821,otppncxj,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,821,,0.0,1_and_4,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
822,cv7xf0vg,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,822,,0.0,2_and_3,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
823,nfti3lwm,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,823,,0.0,1_and_4,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
824,p9yiwvdu,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,824,,0.0,2_and_3,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
825,h7ltxfgc,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,825,,0.0,1_and_4,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
826,l7bcyzt2,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,826,,0.0,2_and_3,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
827,oeps5gno,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,827,,0.0,1_and_4,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
828,wozk4d65,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,828,,0.0,2_and_3,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
829,2vkkqbc2,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,829,,0.0,1_and_4,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
830,l8zr8823,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,830,,0.0,2_and_3,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
831,ftcll6mf,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,831,,0.0,1_and_4,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
832,8s8szivf,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,832,,0.0,2_and_3,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
833,0egc55ps,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,833,,0.0,1_and_4,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
834,7mlf0lht,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,834,,0.0,2_and_3,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
835,mzq46ti3,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,835,,0.0,1_and_4,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
836,snjbn7uz,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,836,,0.0,2_and_3,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
837,3c2038w8,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,837,,0.0,1_and_4,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
838,ocvcj9w4,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,838,,0.0,2_and_3,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
839,kuzuxt1v,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,839,,0.0,1_and_4,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
840,53d8f71l,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,840,,0.0,2_and_3,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
841,faeqs50p,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,841,,0.0,1_and_4,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
842,o0bhzd8z,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,842,,0.0,2_and_3,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
843,juiahixa,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,843,,0.0,1_and_4,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
844,ridue9fp,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,844,,0.0,2_and_3,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
845,9engtq7o,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,845,,0.0,1_and_4,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
846,gpmeh15s,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,846,,0.0,2_and_3,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
847,mrefe6ge,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,847,,0.0,1_and_4,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
848,7uaj1ug1,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,848,,0.0,2_and_3,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
849,76ee1p6a,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,849,,0.0,1_and_4,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
850,xr5gkkbt,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,850,,0.0,2_and_3,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
851,d3m3q8fr,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,851,,0.0,1_and_4,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
852,uwekvykc,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,852,,0.0,2_and_3,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
853,7wla6sgw,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,853,,0.0,1_and_4,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
854,n9fctlo6,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,854,,0.0,2_and_3,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
855,rz2gp9j6,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,855,,0.0,1_and_4,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
856,r2miatkm,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,856,,0.0,2_and_3,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
857,x4rtjsje,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,857,,0.0,1_and_4,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
858,7mchx60c,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,858,,0.0,2_and_3,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
859,icblbwpf,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,859,,0.0,1_and_4,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
860,y8s8v3x9,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,860,,0.0,2_and_3,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
861,156drzt7,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,861,,0.0,1_and_4,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
862,ifx5f56e,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,862,,0.0,2_and_3,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
863,9ne8gosk,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,863,,0.0,1_and_4,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
864,dn7k7hk6,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,864,,0.0,2_and_3,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
865,9cs6tf6b,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,865,,0.0,1_and_4,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
866,8zz26md2,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,866,,0.0,2_and_3,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
867,5dz3ph8q,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,867,,0.0,1_and_4,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
868,tjv1h7g0,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,868,,0.0,2_and_3,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
869,0sq5twxr,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,869,,0.0,1_and_4,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
870,zj1rgzh0,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,870,,0.0,2_and_3,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
871,8bcux54x,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,871,,0.0,1_and_4,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
872,ya7gjhpx,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,872,,0.0,2_and_3,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
873,lnje8wn9,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,873,,0.0,1_and_4,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
874,egej584t,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,874,,0.0,2_and_3,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
875,pt7rxlo2,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,875,,0.0,1_and_4,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
876,lsdw7tbk,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,876,,0.0,2_and_3,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
877,sxmn1r3i,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,877,,0.0,1_and_4,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
878,61992v16,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,878,,0.0,2_and_3,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
879,pbyq948e,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,879,,0.0,1_and_4,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
880,hp5rgs5u,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,880,,0.0,2_and_3,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
881,o99hbmkn,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,881,,0.0,1_and_4,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
882,cq4r1rpq,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,882,,0.0,2_and_3,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
883,nt1avxmr,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,883,,0.0,1_and_4,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
884,4qp1hcxt,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,884,,0.0,2_and_3,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
885,3rty9f67,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,885,,0.0,1_and_4,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
886,oe7dxn0s,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,886,,0.0,2_and_3,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
887,zwq6h1tn,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,887,,0.0,1_and_4,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
888,v02tc8hh,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,888,,0.0,2_and_3,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
889,a8tosbl1,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,889,,0.0,1_and_4,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
890,uljatr3a,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,890,,0.0,2_and_3,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
891,nzwbep8n,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,891,,0.0,1_and_4,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
892,bmphuqhi,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,892,,0.0,2_and_3,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
893,l8rl1yl4,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,893,,0.0,1_and_4,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
894,p6x58kxn,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,894,,0.0,2_and_3,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
895,17w81x49,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,895,,0.0,1_and_4,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
896,aqtsmrl9,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,896,,0.0,2_and_3,2_and_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
897,x3j22sma,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,897,,0.0,1_and_4,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
898,tpxdd12u,,0,0,13,,,,0,,,0.0,botw78do,,,,,0,survey,0.0,1.0,,898,,0.0,2_and_3,1_and_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
